,index,mean,std
115,4620000.0,894.0,199.80990966416056
116,4660000.0,1054.0,446.34515792153496
117,4700000.0,1098.0,390.68657514688164
118,4740000.0,1041.0,275.87859648765794
119,4780000.0,884.0,330.21810973960834
120,4820000.0,1010.0,420.76121494263225
121,4860000.0,1195.0,315.729314445143
122,4900000.0,979.0,347.0
123,4940000.0,1072.0,348.6775014250274
124,4980000.0,842.0,176.22712617528552
125,5020000.0,1184.0,370.2485651558963
126,5060000.0,911.0,259.47832279402456
127,5100000.0,1064.0,292.7866117157682
128,5140000.0,961.0,396.0416644748378
129,5180000.0,1181.0,405.9421141000278
130,5220000.0,737.0,210.76289996107
131,5260000.0,870.0,338.8805099146305
132,5300000.0,900.0,213.5415650406262
133,5340000.0,1190.0,146.424041741785
134,5380000.0,995.0,383.43839140075687
135,5420000.0,942.0,254.70767558124354
136,5460000.0,1102.0,438.6296843580015
137,5500000.0,1049.0,373.214415584393
138,5540000.0,1098.0,319.931242613159
139,5580000.0,979.0,335.93005224302277
140,5620000.0,918.0,366.736962958467
141,5660000.0,1031.0,339.92499172611593
142,5700000.0,1010.0,283.5136681008519
143,5740000.0,876.0,196.27531683836355
144,5780000.0,945.0,355.33786738820845
145,5820000.0,926.0,369.3561966449189
146,5860000.0,1072.0,474.42175329552504
147,5900000.0,1037.0,288.3418110507042
148,5940000.0,955.0,397.44810982064064
149,5980000.0,1044.0,322.2483514310042
150,6020000.0,842.0,364.57646660200106
151,6060000.0,1061.0,452.6687530634294
152,6100000.0,1011.0,407.1228315877163
153,6140000.0,1248.0,560.2285248003711
154,6180000.0,1001.0,423.3072170421856
155,6220000.0,801.0,237.80033641691932
156,6260000.0,1094.0,496.0080644505692
157,6300000.0,1197.0,527.0683067686768
158,6340000.0,1222.0,448.5487710383342
159,6380000.0,917.0,277.2020923441957
160,6420000.0,906.0,291.6916179803595
161,6460000.0,1306.0,574.7556002336993
162,6500000.0,973.0,289.6221676598668
163,6540000.0,1319.0,574.498912096446
164,6580000.0,1177.0,346.15170084805305
165,6620000.0,1182.0,416.6245312028566
166,6660000.0,1149.0,478.2771163248353
167,6700000.0,1151.0,371.89917988616213
168,6740000.0,1119.0,332.12798737835993
169,6780000.0,1154.0,308.7458501745408
170,6820000.0,1125.0,291.7276126800478
171,6860000.0,1183.0,379.8433887801656
172,6900000.0,1095.0,385.8302735659813
173,6940000.0,1277.0,617.2689851272296
174,6980000.0,1267.0,407.407658249081
175,7020000.0,1277.0,369.3792089438711
176,7060000.0,1359.0,652.8008884797875
177,7100000.0,1472.0,394.9126485692754
178,7140000.0,1143.0,352.3648677152704
179,7180000.0,1212.0,454.2202109109633
180,7220000.0,990.0,147.91889669680478
181,7260000.0,1220.0,232.7230113246217
182,7300000.0,1273.0,468.95735413787895
183,7340000.0,1403.0,538.1087250732885
184,7380000.0,1098.0,494.5664768259167
185,7420000.0,1293.0,587.2486696451513
186,7460000.0,952.0,338.9631248380862
187,7500000.0,952.0,303.4073169849402
188,7540000.0,1067.0,286.1485628130954
189,7580000.0,1443.0,487.19708537716025
190,7620000.0,1207.0,332.9879877713309
191,7660000.0,1188.0,394.380526902635
192,7700000.0,1172.0,301.0249159122879
193,7740000.0,1134.0,402.1243588742169
194,7780000.0,1172.0,534.1497917251302
195,7820000.0,981.0,271.8988782617538
196,7860000.0,1199.0,287.9392296996017
197,7900000.0,938.0,257.2080869646209
198,7940000.0,928.0,371.34350674274623
199,7980000.0,1230.0,417.9473651071388
