,index,mean,std
144,2900000.0,2858.0,698.5098424503409
145,2920000.0,3800.0,1816.0726857700383
146,2940000.0,1100.0,342.98688021555574
147,2960000.0,2424.0,841.5604553447126
148,2980000.0,3062.0,970.6678113546365
149,3000000.0,1805.0,500.56468113521555
150,3020000.0,3093.0,1214.6114605090797
151,3040000.0,2003.0,682.8916458707047
152,3060000.0,2183.0,855.9445075470722
153,3080000.0,2665.0,945.1058141816715
154,3100000.0,2833.0,813.2902310983453
155,3120000.0,2543.0,718.7078683303808
156,3140000.0,2174.0,886.072231818603
157,3160000.0,2403.0,1162.8847750314733
158,3180000.0,2334.0,1174.6846385306994
159,3200000.0,2888.0,1029.7261771946949
160,3220000.0,2444.0,841.4535043601637
161,3240000.0,1993.0,853.9326671348274
162,3260000.0,1912.0,616.7625150736708
163,3280000.0,1687.0,591.2368391769918
164,3300000.0,2253.0,1120.9107903843196
165,3320000.0,2173.0,930.3123131508042
166,3340000.0,1450.0,837.0901982462822
167,3360000.0,2744.0,1096.5509564083195
168,3380000.0,2017.0,863.3429214396791
169,3400000.0,3156.0,1162.5506440581416
170,3420000.0,2871.0,637.2825119207337
171,3440000.0,3036.0,812.6893625488154
172,3460000.0,2543.0,741.2024015071727
173,3480000.0,1970.0,624.0352554143075
174,3500000.0,2424.0,1206.4344159547175
175,3520000.0,2568.0,903.7012780781048
176,3540000.0,2226.0,798.3257480502555
177,3560000.0,2400.0,872.1238444166057
178,3580000.0,2931.0,1114.3738151984728
179,3600000.0,2582.0,1417.8349692400734
180,3620000.0,2282.0,1047.938929518319
181,3640000.0,1792.0,665.1435935194745
182,3660000.0,2321.0,520.8541062524131
183,3680000.0,2469.0,882.7734703761776
184,3700000.0,3282.0,1520.4328331103613
185,3720000.0,3256.0,1202.590537132236
186,3740000.0,2970.0,883.379872987833
187,3760000.0,2879.0,1221.2407625034468
188,3780000.0,1868.0,713.2012338744235
189,3800000.0,2385.0,843.1636851762534
190,3820000.0,2809.0,1229.88170162825
191,3840000.0,2544.0,1156.115911143861
192,3860000.0,2817.0,1147.7547647472434
193,3880000.0,2824.0,1042.8729548703427
194,3900000.0,2838.0,1164.9961373326523
195,3920000.0,2153.0,1018.8822306822315
196,3940000.0,1615.0,794.219742892356
197,3960000.0,2309.0,1053.9207750111011
198,3980000.0,2614.0,1379.059099531271
199,4000000.0,2589.0,874.5335899781094
200,4020000.0,1603.0,506.9329344203235
201,4040000.0,2777.0,981.2548089054137
202,4060000.0,2921.0,739.3706783474714
203,4080000.0,2757.0,999.6604423503013
204,4100000.0,3087.0,1154.253438374779
205,4120000.0,2317.0,743.9361531744509
206,4140000.0,2676.0,824.6963077400068
207,4160000.0,2888.0,1227.7116925402315
208,4180000.0,2699.0,1001.1438458083833
209,4200000.0,2915.0,1291.528164617404
210,4220000.0,2999.0,1149.3254543426765
211,4240000.0,2306.0,852.1995071578017
212,4260000.0,2961.0,1219.7003730424944
213,4280000.0,2690.0,1034.9492741192682
214,4300000.0,2736.0,1086.169415883176
215,4320000.0,2009.0,848.8162345290057
216,4340000.0,1906.0,762.2624220043908
217,4360000.0,2166.0,679.8264484410709
218,4380000.0,2296.0,923.9393919516583
219,4400000.0,1569.0,645.9016953066465
220,4420000.0,3068.0,987.823870940564
221,4440000.0,2594.0,838.4175570680757
222,4460000.0,2496.0,847.4455734736007
223,4480000.0,3146.0,817.7187780649286
224,4500000.0,2243.0,897.6307704173248
225,4520000.0,3513.0,1212.815319824086
226,4540000.0,2600.0,964.8523203060663
227,4560000.0,2168.0,1051.9771860644128
228,4580000.0,2412.0,634.9614161506194
229,4600000.0,2400.0,906.8627239003707
230,4620000.0,1606.0,701.2731279608538
231,4640000.0,2875.0,1085.7462871223645
232,4660000.0,3218.0,1045.85658672688
233,4680000.0,3735.0,1806.7332398558456
234,4700000.0,2204.0,702.6691967063875
235,4720000.0,2867.0,876.185482646226
236,4740000.0,3243.0,1196.720936559564
237,4760000.0,3206.0,1062.1977217072158
238,4780000.0,2478.0,1064.6482987353147
239,4800000.0,3360.0,1226.8088685691835
240,4820000.0,2284.0,884.8299271611467
241,4840000.0,2773.0,938.8295905008533
242,4860000.0,3040.0,1087.5844794773416
243,4880000.0,2482.0,1066.1031844995118
244,4900000.0,2530.0,863.5623891763698
245,4920000.0,2169.0,812.4955384492889
246,4940000.0,2959.0,1053.3513184118583
247,4960000.0,2027.0,685.4203090075462
248,4980000.0,1875.0,962.0005197503793
249,5000000.0,2243.0,870.6095565751618
250,5020000.0,3462.0,1497.5232886336025
251,5040000.0,2685.0,960.8563888531938
252,5060000.0,2545.0,919.0239387524135
253,5080000.0,2750.0,1442.8305513815542
254,5100000.0,2096.0,604.9991735531545
255,5120000.0,3184.0,881.35350455989
256,5140000.0,3164.0,861.767950204694
257,5160000.0,3077.0,1208.6442818298526
258,5180000.0,2555.0,702.7695212514556
259,5200000.0,2961.0,1087.5150573670232
260,5220000.0,3202.0,699.0536460100899
