,index,mean,std
68,2740000.0,6313.7,6073.743031278159
69,2780000.0,4624.8,2062.8095791904784
70,2820000.0,6075.2,3720.4562300879174
71,2860000.0,5702.5,3922.836454658797
72,2900000.0,8343.4,3926.2510668575437
73,2940000.0,7303.8,3925.2110465553314
74,2980000.0,6227.1,3954.6515257352326
75,3020000.0,6599.9,2938.7522675448504
76,3060000.0,7465.4,3759.9801648412986
77,3100000.0,8591.8,4018.1006408501016
78,3140000.0,4553.5,2708.327205121272
79,3180000.0,7549.5,5086.133152995505
80,3220000.0,7366.4,4550.0797179829715
81,3260000.0,8439.6,4817.465292038958
82,3300000.0,7430.7,4548.744201425267
83,3340000.0,6421.7,3954.6195531302374
84,3380000.0,6019.7,3705.8135962295783
85,3420000.0,8358.6,3814.8584036632337
86,3460000.0,6087.7,1873.3407084670957
87,3500000.0,8423.8,3832.638120146488
88,3540000.0,7549.9,3813.3635926829743
89,3580000.0,4452.4,2221.4230664148604
90,3620000.0,5758.0,2526.7585163604376
91,3660000.0,6443.6,2413.7188402960273
92,3700000.0,5882.5,2956.016449548277
93,3740000.0,8814.8,4411.207698578701
94,3780000.0,4762.1,1973.2801346995818
95,3820000.0,6630.3,3115.931515614552
96,3860000.0,4649.8,3227.8405722711896
97,3900000.0,5455.9,1777.3202553282288
98,3940000.0,8092.2,3673.957833182085
99,3980000.0,6949.0,3304.5987048354295
100,4020000.0,4621.5,1588.640377807388
101,4060000.0,4912.0,2823.6607444946358
102,4100000.0,5463.1,3600.681864591761
103,4140000.0,4746.2,2119.106641960239
104,4180000.0,5490.3,2168.8051572236727
105,4220000.0,6115.2,3507.8997363094627
106,4260000.0,7276.5,4007.451515614381
107,4300000.0,4741.3,1079.0841533448631
108,4340000.0,5584.7,2393.423909381704
109,4380000.0,7754.9,2619.6649957580453
110,4420000.0,5196.3,1825.3357526767509
111,4460000.0,8279.1,5014.76855796955
112,4500000.0,3227.0,1572.2184962657068
113,4540000.0,4725.3,2088.644634685374
114,4580000.0,6296.6,2928.8626188334606
115,4620000.0,6178.6,3747.2968443933023
116,4660000.0,4921.3,2058.206357487023
117,4700000.0,4962.5,2348.0920872061215
118,4740000.0,4634.0,1970.1801440477466
119,4780000.0,5850.9,2157.629924245583
120,4820000.0,9096.8,6549.024137991858
121,4860000.0,6091.4,4922.657213335091
122,4900000.0,11075.7,3790.581935534437
123,4940000.0,5482.9,1940.8033104876959
124,4980000.0,5308.2,1760.6689524155302
125,5020000.0,6700.1,2773.6094696261766
126,5060000.0,8702.1,5208.002581604583
127,5100000.0,4892.6,2191.726223778873
128,5140000.0,9147.6,5500.218308394677
129,5180000.0,5758.4,3526.3702925245957
130,5220000.0,6946.2,2754.9097190289194
131,5260000.0,6070.5,2829.4239784804254
132,5300000.0,6220.7,3760.2208990962217
133,5340000.0,7776.4,4707.125836431399
134,5380000.0,7090.0,3163.389922219517
135,5420000.0,8794.6,7028.077421315164
136,5460000.0,4651.5,1882.9525883569136
137,5500000.0,4140.4,3239.0267427114586
138,5540000.0,6744.5,5139.537960750947
139,5580000.0,8389.7,5000.452620513467
140,5620000.0,5537.5,2179.60144292483
141,5660000.0,10499.7,3939.1562307174363
142,5700000.0,8136.5,4368.029813314007
143,5740000.0,5670.2,2094.337976545333
144,5780000.0,7535.9,3679.7211429672225
145,5820000.0,7491.7,4611.349608303408
146,5860000.0,6696.6,5532.000835140934
147,5900000.0,5716.0,4131.006197042072
148,5940000.0,6682.5,1257.5828600931231
149,5980000.0,8189.9,5729.241388700602
